web_scraper_order,web_scraper_start_url,type_shoes,price,address,image_link
"1765229137-266","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","2,500 CFA","Hann Bel-Air, Dakar, Senegal","https://images.coinafrique.com/thumb_2752137_uploaded_image1_1605019378.jpg"
"1765229137-267","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's summer shoes","3,000 CFA","Hann Bel-Air, Dakar, Senegal","https://images.coinafrique.com/thumb_2752129_uploaded_image1_1605019198.jpg"
"1765229137-268","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","7,500 CFA","Hann Bel-Air, Dakar, Senegal","https://images.coinafrique.com/thumb_2752111_uploaded_image1_1605018817.jpg"
"1765229137-269","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","15,000 CFA","Kolda, Senegal","https://images.coinafrique.com/thumb_2749776_uploaded_image1_1604935997.jpg"
"1765229137-270","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","10,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_2749342_uploaded_image1_1604925569.jpg"
"1765229137-271","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","15,000 CFA","Hann Bel-Air, Hann / Bel Air (Dakar), Senegal","https://images.coinafrique.com/thumb_2747212_uploaded_image1_1604838947.jpg"
"1765229137-272","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Girls' shoes","15,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2744527_uploaded_image1_1604704184.jpg"
"1765229137-273","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","7,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2740384_uploaded_image1_1604582455.jpg"
"1765229137-274","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","7,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2740383_uploaded_image1_1604582418.jpg"
"1765229137-275","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","Price on request","Fass, Dakar, Senegal","https://images.coinafrique.com/thumb_2738977_uploaded_image1_1604527399.jpg"
"1765229137-276","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","12,000 CFA","Hann Bel-Air, Dakar, Senegal","https://images.coinafrique.com/thumb_2735476_uploaded_image1_1604424098.jpg"
"1765229137-277","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Girls' shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2734564_uploaded_image1_1604405272.jpg"
"1765229137-278","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's Shoes","3,500 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_2734509_uploaded_image1_1604404615.jpg"
"1765229137-279","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","2,500 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2733477_uploaded_image1_1604363169.jpg"
"1765229137-280","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","10,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_2732252_uploaded_image1_1604327384.jpg"
"1765229137-281","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Baby shoes","Price on request","Mamelles, Dakar, Senegal","https://images.coinafrique.com/thumb_2726794_uploaded_image1_1604060597.jpg"
"1765229137-282","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","8,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2726067_uploaded_image1_1604015534.jpg"
"1765229137-283","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","2,500 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2720321_uploaded_image1_1603756962.jpg"
"1765229137-284","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Adidas Yeezy Sandals","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_2717389_uploaded_image1_1603638267.jpg"
"1765229137-285","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's Shoes","Price on request","Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2710760_uploaded_image1_1603327864.jpg"
"1765229137-286","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","Price on request","Fass, Dakar, Senegal","https://images.coinafrique.com/thumb_2705566_uploaded_image1_1603128488.jpg"
"1765229137-287","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's Shoes","3,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2686221_uploaded_image1_1602375459.jpg"
"1765229137-288","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2671653_uploaded_image1_1601824422.jpg"
"1765229137-289","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","3,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2658958_uploaded_image1_1601383110.jpg"
"1765229137-290","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","3,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2658953_uploaded_image1_1601383073.jpg"
"1765229137-291","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","3,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2655658_uploaded_image1_1601252815.jpg"
"1765229137-292","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","5,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_2646040_uploaded_image1_1600852986.jpg"
"1765229137-293","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","3,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2642974_uploaded_image1_1600732549.jpg"
"1765229137-294","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","3,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2629141_uploaded_image1_1600221342.jpg"
"1765229137-295","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","3,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2623386_uploaded_image1_1600019061.jpg"
"1765229137-296","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","6,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2621862_uploaded_image1_1599941553.jpg"
"1765229137-297","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Boys' shoes","6,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2621852_uploaded_image1_1599941341.jpg"
"1765229137-298","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Boys' Shoes","6,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2621850_uploaded_image1_1599941226.jpg"
"1765229137-299","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Girls' shoes","6,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2621842_uploaded_image1_1599941018.jpg"
"1765229137-300","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Girls' shoes","6,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2621836_uploaded_image1_1599940895.jpg"
"1765229137-301","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Girls' shoes","6,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2621830_uploaded_image1_1599940781.jpg"
"1765229137-302","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","3,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2612829_uploaded_image1_1599648926.jpg"
"1765229137-303","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","3,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2606174_uploaded_image1_1599441065.jpg"
"1765229137-304","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","3,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2601784_uploaded_image1_1599263254.jpg"
"1765229137-305","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","Price on request","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_2594069_uploaded_image1_1599042727.jpg"
"1765229137-306","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's Shoes","8,000 CFA","Hann Bel-Air, Dakar, Senegal","https://images.coinafrique.com/thumb_2584194_uploaded_image1_1598703235.jpg"
"1765229137-307","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","Price on request","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_2543182_uploaded_image1_1597411837.jpg"
"1765229137-308","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","Price on request","Fass, Dakar, Senegal","https://images.coinafrique.com/thumb_2530121_uploaded_image1_1597069575.jpg"
"1765229137-309","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Nike Air Max sneakers","Price on request","Fass, Dakar, Senegal","https://images.coinafrique.com/thumb_2526613_uploaded_image1_1596969629.jpg"
"1765229137-310","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","6,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2486553_uploaded_image1_1595806629.jpg"
"1765229137-311","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","6,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2484023_uploaded_image1_1595729844.jpg"
"1765229137-312","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","6,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2484019_uploaded_image1_1595729648.jpg"
"1765229137-313","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","7,500 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2484015_uploaded_image1_1595729350.jpg"
"1765229137-314","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","5,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2484004_uploaded_image1_1595729080.jpg"
"1765229137-315","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Jordan sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_2481675_uploaded_image1_1595675783.jpg"
"1765229137-316","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","8,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2480205_uploaded_image1_1595631053.jpg"
"1765229137-317","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","8,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2480204_uploaded_image1_1595631025.jpg"
"1765229137-318","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","8,500 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2477046_uploaded_image1_1595580779.jpg"
"1765229137-319","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","7,500 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2476350_uploaded_image1_1595551356.jpg"
"1765229137-320","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","5,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2476339_uploaded_image1_1595551015.jpg"
"1765229137-321","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","6,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2472307_uploaded_image1_1595468941.jpg"
"1765229137-322","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","6,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2472298_uploaded_image1_1595468772.jpg"
"1765229137-323","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Children's shoes","6,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2472283_uploaded_image1_1595468382.jpg"
"1765229339-324","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","10 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3217486_uploaded_image1_1625761437.jpg"
"1765229339-325","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","10 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3217457_uploaded_image1_1625760969.jpg"
"1765229339-326","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3214895_uploaded_image1_1625663507.jpg"
"1765229339-327","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3214892_uploaded_image2_1625663433.jpeg"
"1765229339-328","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures à talon enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3202429_uploaded_image3_1625166497.jpeg"
"1765229339-329","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3196322_uploaded_image1_1624907984.jpg"
"1765229339-330","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Air Jordan enfant","15 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1765229339-331","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163306_uploaded_image1_1623261796.jpg"
"1765229339-332","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures bébé","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3156703_uploaded_image1_1623001294.jpg"
"1765229339-333","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3141004_uploaded_image2_1622376414.jpeg"
"1765229339-334","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3141001_uploaded_image1_1622376331.jpg"
"1765229339-335","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures bébé","6 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3140539_uploaded_image1_1622331287.jpg"
"1765229339-336","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3138744_uploaded_image1_1622222944.jpg"
"1765229339-337","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3138741_uploaded_image1_1622222899.jpg"
"1765229339-338","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures bébé","6 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3136795_uploaded_image1_1622129786.jpg"
"1765229339-339","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures orthopédiques enfants","12 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3128593_uploaded_image1_1621701550.jpg"
"1765229339-340","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","8 500CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3124327_uploaded_image1_1621494874.jpg"
"1765229339-341","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures crops bébé","5 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3106484_uploaded_image1_1620567535.jpg"
"1765229339-342","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","2 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3105886_uploaded_image1_1620525968.jpg"
"1765229339-343","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","6 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3102441_uploaded_image1_1620372742.jpg"
"1765229339-344","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","6 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3102432_uploaded_image1_1620372465.jpg"
"1765229339-345","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","3 500CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3102429_uploaded_image1_1620372293.jpg"
"1765229339-346","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","6 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3102419_uploaded_image1_1620371811.jpg"
"1765229339-347","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","6 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3102417_uploaded_image1_1620371690.jpg"
"1765229339-348","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3102122_uploaded_image1_1620341974.jpg"
"1765229339-349","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","50 000CFA","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3100228_uploaded_image1_1620285689.jpg"
"1765229339-350","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures fille","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3099833_uploaded_image1_1620253098.jpg"
"1765229339-351","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures à talon enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3095584_uploaded_image1_1620089749.jpg"
"1765229339-352","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","15 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3093302_uploaded_image1_1620011941.jpg"
"1765229339-353","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3088810_uploaded_image1_1619817941.jpg"
"1765229339-354","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures petite fille","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3088807_uploaded_image1_1619817848.jpg"
"1765229339-355","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3085707_uploaded_image1_1619658806.jpg"
"1765229339-356","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures filles","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3085706_uploaded_image1_1619658731.jpg"
"1765229339-357","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Jordan enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg"
"1765229339-358","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures  fille","5 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3084737_uploaded_image1_1619615814.jpg"
"1765229339-359","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3083915_uploaded_image1_1619572325.jpg"
"1765229339-360","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3077278_uploaded_image1_1619226701.jpg"
"1765229339-361","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3075527_uploaded_image1_1619145411.jpg"
"1765229339-362","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3071648_uploaded_image1_1619000211.jpg"
"1765229339-363","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3071128_uploaded_image1_1618963694.jpg"
"1765229339-364","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3060194_uploaded_image1_1618441376.jpg"
"1765229339-365","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3052212_uploaded_image1_1618089468.jpg"
"1765229339-366","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Adidas Stan Smith pour bébé","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3048378_uploaded_image1_1617915277.jpg"
"1765229339-367","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","10 000CFA","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_3047906_uploaded_image1_1617901111.jpg"
"1765229339-368","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3047901_uploaded_image1_1617900953.jpg"
"1765229339-369","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures bébé","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3047895_uploaded_image1_1617900785.jpg"
"1765229339-370","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures Enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3040951_uploaded_image1_1617626335.jpg"
"1765229339-371","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3040948_uploaded_image1_1617626252.jpg"
"1765229339-372","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures fillette","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3039898_uploaded_image1_1617564756.jpg"
"1765229339-373","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Mocassins enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3039894_uploaded_image1_1617564682.jpg"
"1765229339-374","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3039890_uploaded_image1_1617564616.jpg"
"1765229339-375","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Adidas Yeezy","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3039797_uploaded_image1_1617561525.jpg"
"1765229339-376","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Jordan enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3036158_uploaded_image1_1617387289.jpg"
"1765229339-377","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Nike Air Force enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3036156_uploaded_image1_1617387240.jpg"
"1765229339-378","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Nike enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3036155_uploaded_image1_1617387184.jpg"
"1765229339-379","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Ensemble enfant","12 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3032235_uploaded_image1_1617269518.jpg"
"1765229339-380","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures bébé","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3024586_uploaded_image1_1616871119.jpg"
"1765229339-381","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures bébé","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3024046_uploaded_image1_1616850690.jpg"
"1765229339-382","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3021292_uploaded_image1_1616699181.jpg"
"1765229339-383","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3021291_uploaded_image1_1616699088.jpg"
"1765229339-384","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","8 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3019231_uploaded_image1_1616610393.jpg"
"1765229339-385","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3017496_uploaded_image1_1616529866.jpg"
"1765229339-386","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3017343_uploaded_image1_1616522893.jpg"
"1765229339-387","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Nike enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3017342_uploaded_image1_1616522840.jpg"
"1765229339-388","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Jordan enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3015628_uploaded_image1_1616441305.jpg"
"1765229339-389","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant friperie","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3012388_uploaded_image1_1616265482.jpg"
"1765229339-390","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3010551_uploaded_image1_1616171723.jpg"
"1765229339-391","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3007072_uploaded_image1_1615998986.jpg"
"1765229339-392","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3006541_uploaded_image1_1615983073.jpg"
"1765229339-393","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","8 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3004980_uploaded_image1_1615909281.jpg"
